code,term,system,codelist
230111000000000,Brufen 600mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
10962500000000000,Meloxicam 15mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
11426400000000000,Meloxicam 15mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
13413400000000000,Meloxicam 15mg tablets (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled
14162500000000000,Meloxicam 15mg tablets (Healthcare Pharma Ltd),SNOMED,bleeding_medications_hasbled
15109300000000000,Meloxicam 15mg tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
17204000000000000,Meloxicam 15mg tablets (Sovereign Medical Ltd),SNOMED,bleeding_medications_hasbled
17939800000000000,Meloxicam 15mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
21792200000000000,Meloxicam 15mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
24378900000000000,Meloxicam 15mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
30827200000000000,Meloxicam 15mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled
22640400000000000,Meloxicam 15mg orodispersible tablets sugar free (Rhodes Pharma Ltd),SNOMED,bleeding_medications_hasbled
23679600000000000,Meloxicam 15mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
22640900000000000,Meloxicam 7.5mg orodispersible tablets sugar free (Rhodes Pharma Ltd),SNOMED,bleeding_medications_hasbled
23679400000000000,Meloxicam 7.5mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
591611000000000,Mobic 7.5mg tablets (Boehringer Ingelheim Ltd),SNOMED,bleeding_medications_hasbled
81511000000000,Mobic 15mg tablets (Boehringer Ingelheim Ltd),SNOMED,bleeding_medications_hasbled
10239600000000000,Nurofen Maximum Strength Migraine Pain 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
4603810000000000,Nurofen Migraine Pain 342mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
9511210000000000,Nurofen Tension Headache 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
11934100000000000,Nurofen Express 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
11935100000000000,Nurofen Express 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
21679500000000000,Nurofen Express Soluble 400mg oral powder sachets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
31393100000000000,Nurofen Joint & Back Pain Relief 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
31394100000000000,Nurofen Max Strength Joint & Back Pain Relief 512mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
31394400000000000,Nurofen Joint & Back Pain Relief 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
175011000000000,Diclofenac sodium 25mg gastro-resistant tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
182611000000000,Diclofenac sodium 25mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
268911000000000,Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines),SNOMED,bleeding_medications_hasbled
271711000000000,Diclofenac sodium 25mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
326211000000000,Diclofenac sodium 25mg gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
530011000000000,Diclofenac sodium 25mg gastro-resistant tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
534911000000000,Diclofenac sodium 25mg gastro-resistant tablets (Mylan),SNOMED,bleeding_medications_hasbled
555811000000000,Diclofenac sodium 25mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
780411000000000,Diclofenac sodium 25mg gastro-resistant tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
829411000000000,Diclofenac sodium 25mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10401000000000000,Diclofenac sodium 25mg gastro-resistant tablets (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled
17891400000000000,Diclofenac sodium 25mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
21943000000000000,Diclofenac sodium 25mg gastro-resistant tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
23862200000000000,Diclofenac sodium 25mg gastro-resistant tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
34604000000000000,Diclofenac sodium 25mg gastro-resistant tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled
36784800000000000,Diclofenac sodium 25mg gastro-resistant tablets (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled
37236900000000000,Diclofenac sodium 25mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled
37926700000000000,Diclofenac sodium 25mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
37422000000000000,Ibuprofen 600mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
23811000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
26311000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
731611000000000,Ibuprofen 100mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
3323410000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
5021110000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Vantage),SNOMED,bleeding_medications_hasbled
7944110000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
9209810000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled
13623400000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Pinewood Healthcare),SNOMED,bleeding_medications_hasbled
15100800000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
18109600000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
24174600000000000,Ibuprofen 100mg/5ml oral suspension sugar free (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
30804100000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled
37421800000000000,Ibuprofen 100mg/5ml oral suspension sugar free (Relonchem Ltd),SNOMED,bleeding_medications_hasbled
12597700000000000,Ibuprofen 200mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
9210010000000000,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled
9458210000000000,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
13623900000000000,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Pinewood Healthcare),SNOMED,bleeding_medications_hasbled
694411000000000,Nurofen 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
621911000000000,Nurofen 200mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
3869110000000000,Nurofen Meltlets 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
17538800000000000,Feminax Express 342mg tablets (Bayer Plc),SNOMED,bleeding_medications_hasbled
2892710000000000,Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL),SNOMED,bleeding_medications_hasbled
16236900000000000,Diclofenac potassium 25mg tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled
17014700000000000,Diclofenac potassium 25mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
16237600000000000,Diclofenac potassium 50mg tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled
16650200000000000,Diclofenac potassium 50mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
17664800000000000,Diclofenac potassium 50mg tablets (Focus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
18341200000000000,Diclofenac potassium 50mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
18618600000000000,Diclofenac potassium 50mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
30048000000000000,Diclofenac potassium 50mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
663411000000000,Voltarol Rapid 25mg tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
605911000000000,Voltarol Rapid 50mg tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
14033600000000000,Voltarol Pain-eze 12.5mg tablets (Novartis Consumer Health UK Ltd),SNOMED,bleeding_medications_hasbled
19363600000000000,Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd),SNOMED,bleeding_medications_hasbled
17526400000000000,Voltarol Joint Pain 12.5mg tablets (Novartis Consumer Health UK Ltd),SNOMED,bleeding_medications_hasbled
18637000000000000,First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
28001100000000000,Celecoxib 100mg capsules (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
28011700000000000,Celecoxib 100mg capsules (Upjohn UK Ltd),SNOMED,bleeding_medications_hasbled
28039000000000000,Celecoxib 100mg capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
28292700000000000,Celecoxib 100mg capsules (Zentiva),SNOMED,bleeding_medications_hasbled
28378200000000000,Celecoxib 100mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
823911000000000,Ketoprofen 100mg capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
881711000000000,Ketoprofen 100mg capsules (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
505811000000000,Ketoprofen 100mg modified-release capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
778511000000000,Ketoprofen 100mg modified-release capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
4575710000000000,Ketoprofen 100mg modified-release capsules (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
659911000000000,Ketoprofen 200mg modified-release capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
429511000000000,Orudis 50mg capsules (Sanofi),SNOMED,bleeding_medications_hasbled
155411000000000,Oruvail 100 modified-release capsules (Sanofi),SNOMED,bleeding_medications_hasbled
345311000000000,Oruvail 200 modified-release capsules (Sanofi),SNOMED,bleeding_medications_hasbled
657811000000000,Oruvail 150 modified-release capsules (Sanofi),SNOMED,bleeding_medications_hasbled
419711000000000,Ketovail 100mg modified-release capsules (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
106011000000000,Ketovail 200mg modified-release capsules (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
482011000000000,Larafen CR 200mg capsules (Ennogen Pharma Ltd),SNOMED,bleeding_medications_hasbled
294311000000000,Ketocid 200 modified-release capsules (Chiesi Ltd),SNOMED,bleeding_medications_hasbled
98811000000000,Fenoket 200mg modified-release capsules (Opus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
8211000000000,Ketotard XL 200mg capsules (Galen Ltd),SNOMED,bleeding_medications_hasbled
793611000000000,Valket 200 Retard capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled
804611000000000,Tiloket CR 100mg capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled
7498010000000000,Tiloket 50mg capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled
29742600000000000,Tiloket CR 200mg capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled
16148300000000000,Axorid 100mg/20mg modified-release capsules (Meda Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
16140600000000000,Axorid 200mg/20mg modified-release capsules (Meda Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
100211000000000,Indometacin 50mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
525611000000000,Indometacin 50mg capsules (Mylan),SNOMED,bleeding_medications_hasbled
604011000000000,Indometacin 50mg capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
749911000000000,Indometacin 50mg capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
787911000000000,Indometacin 50mg capsules (The Boots Company Plc),SNOMED,bleeding_medications_hasbled
799011000000000,Indometacin 50mg capsules (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
4331510000000000,Indometacin 50mg capsules (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
9807010000000000,Indometacin 50mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
11017500000000000,Indometacin 50mg capsules (Dr Reddy's Laboratories (UK) Ltd),SNOMED,bleeding_medications_hasbled
17932800000000000,Indometacin 50mg capsules (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
20324600000000000,Indometacin 50mg capsules (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
22061600000000000,Indometacin 50mg capsules (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
24176400000000000,Indometacin 50mg capsules (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
26780100000000000,Indometacin 50mg capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled
28919100000000000,Indometacin 50mg capsules (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled
29878100000000000,Indometacin 50mg capsules (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
853011000000000,Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
8544910000000000,Indometacin 25mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
12602800000000000,Indometacin 20mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
12603100000000000,Indometacin 20mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
8544810000000000,Indometacin 50mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
18681000000000000,Rhumalgan SR 75mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
18680700000000000,Rhumalgan XL 100mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
22468700000000000,Rhumalgan SR 75mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
22421600000000000,Rhumalgan XL 100mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
341611000000000,Volraman 25mg gastro-resistant tablets (LPC Medical (UK) Ltd),SNOMED,bleeding_medications_hasbled
185611000000000,Volraman 50mg gastro-resistant tablets (LPC Medical (UK) Ltd),SNOMED,bleeding_medications_hasbled
224911000000000,Diclozip 50mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
107411000000000,Flamrase 50 EC tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
761911000000000,Flamrase SR 100mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
49711000000000,Flamrase 75mg SR tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
3159910000000000,Arthrotec 50 gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
3161410000000000,Arthrotec 75 gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
350511000000000,Diclomax Retard 100mg capsules (Galen Ltd),SNOMED,bleeding_medications_hasbled
172511000000000,Diclomax SR 75mg capsules (Galen Ltd),SNOMED,bleeding_medications_hasbled
3953410000000000,Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd),SNOMED,bleeding_medications_hasbled
570111000000000,Dicloflex 25mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
719711000000000,Dicloflex 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
190611000000000,Dicloflex Retard 100mg tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
225611000000000,Dicloflex 75mg SR tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
7852910000000000,Dicloflex 75mg SR tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
7854210000000000,Dicloflex 75mg SR tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
27511000000000,Froben SR 200mg capsules (Abbott Laboratories Ltd),SNOMED,bleeding_medications_hasbled
14703300000000000,Ibuprofen 200mg capsules (Numark Ltd),SNOMED,bleeding_medications_hasbled
15019200000000000,Ibuprofen 200mg capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
17307300000000000,Ibuprofen 200mg capsules (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled
23279300000000000,Ibuprofen 200mg capsules (AM Distributions (Yorkshire) Ltd),SNOMED,bleeding_medications_hasbled
24625700000000000,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
31993100000000000,Ibuprofen 200mg capsules (Ennogen Healthcare Ltd),SNOMED,bleeding_medications_hasbled
32465600000000000,Ibuprofen 200mg capsules (BellSons & Co (Druggists) Ltd),SNOMED,bleeding_medications_hasbled
110611000000000,Ibuprofen 200mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
201711000000000,Ibuprofen 200mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
327311000000000,Ibuprofen 200mg tablets (Vantage),SNOMED,bleeding_medications_hasbled
342211000000000,Ibuprofen 200mg tablets (OBG Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
367511000000000,Ibuprofen 200mg tablets (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled
654211000000000,Ibuprofen 200mg tablets film coated (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
715411000000000,Ibuprofen 200mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
771311000000000,Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
805711000000000,Ibuprofen 200mg tablets sugar coated (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
859511000000000,Ibuprofen 200mg tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled
869811000000000,Ibuprofen 200mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
892211000000000,Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
3313610000000000,Ibuprofen 200mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled
17945700000000000,Naproxen 500mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
20325900000000000,Naproxen 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
21817900000000000,Naproxen 500mg gastro-resistant tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
29928700000000000,Naproxen 500mg gastro-resistant tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
30062800000000000,Naproxen 500mg gastro-resistant tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
30850100000000000,Naproxen 500mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled
36781900000000000,Naproxen 500mg gastro-resistant tablets (Sovereign Medical Ltd),SNOMED,bleeding_medications_hasbled
37999600000000000,Naproxen 500mg gastro-resistant tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled
658611000000000,Naproxen 375mg gastro-resistant tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
817811000000000,Naproxen 375mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
842611000000000,Naproxen 375mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
7898510000000000,Naproxen 375mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
15236400000000000,Naproxen 375mg gastro-resistant tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
30062600000000000,Naproxen 375mg gastro-resistant tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
37336100000000000,Naproxen 375mg gastro-resistant tablets (Sovereign Medical Ltd),SNOMED,bleeding_medications_hasbled
37999400000000000,Naproxen 375mg gastro-resistant tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled
8637510000000000,Naproxen 125mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
8639710000000000,Naproxen 500mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
12257200000000000,Naproxen 100mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
12258400000000000,Naproxen 75mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
12257600000000000,Naproxen 200mg/5ml oral suspension (Drug Tariff Special Order),SNOMED,bleeding_medications_hasbled
11634400000000000,Diclofenac 50mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
8439610000000000,Diclofenac 25mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
8440110000000000,Diclofenac 25mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
17359300000000000,Diclofenac 10mg dispersible tablets (Special Order),SNOMED,bleeding_medications_hasbled
11632700000000000,Diclofenac 12.5mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
11633400000000000,Diclofenac 12.5mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
8438310000000000,Diclofenac 10mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
8438610000000000,Diclofenac 10mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
15238200000000000,Diclofenac 100mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
15238500000000000,Diclofenac 100mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
28414400000000000,Diclofenac 40mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled
28414700000000000,Diclofenac 40mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
11615500000000000,Diclofenac 50mg/5ml oral suspension (Drug Tariff Special Order),SNOMED,bleeding_medications_hasbled
2911000000000,Voltarol 25mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
745711000000000,Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
804711000000000,Voltarol Retard 100mg tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
3354810000000000,Voltarol 50mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
763111000000000,Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
358411000000000,Rhumalgan CR 75 tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
324811000000000,Rhumalgan CR 100 tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
8196310000000000,Rhumalgan XL 100mg capsules (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
8197610000000000,Rhumalgan SR 75mg capsules (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
34618100000000000,Etoricoxib 30mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
34620200000000000,Etoricoxib 30mg tablets (Aspire Pharma Ltd),SNOMED,bleeding_medications_hasbled
34624200000000000,Etoricoxib 30mg tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled
34691100000000000,Etoricoxib 30mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
